"";"PK_IPC";"FK_PCO";"FK_PRO";"QUANTIDADE";"QTD_RECEB";"VALOR";"FK_MOE";"ENTREGA";"SEM_ENTREG";"FK_UNI";"QTD_CANC";"FOLLOWUP";"DT_FOLLOW";"DATA_IDEAL";"OBS";"VALOR_ANTERIOR";"DATA_ULT_ATUALIZACAO_FOLLOW";"FINALIDADE";"SOLICITANTE"
8773;186073.0;104037.0;45169.0;20.0;20.0;4.99;1.0;"2020-01-06 00:00:00.000";512019.0;14.0;0.0;"";"";"2020-01-06 00:00:00.000";"";"";"";"MATERIAL PRODUTIVO";""
8774;186393.0;104249.0;17232.0;2000.0;0.0;0.112;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8775;186092.0;104053.0;2647.0;10000.0;10000.0;0.0108;2.0;"2020-01-06 00:00:00.000";522019.0;1.0;0.0;"";"2020-01-16 00:00:00.000";"2020-01-06 00:00:00.000";"";"";"2020-01-10 08:31:13.764";"COMPRAS MAT PRIMA";""
8776;186102.0;104061.0;1062.0;2000.0;0.0;0.511;1.0;"2020-01-20 00:00:00.000";12020.0;1.0;0.0;"";"2020-04-28 00:00:00.000";"2020-01-20 00:00:00.000";"";"";"2020-02-11 10:02:38.659";"COMPRAS MAT PRIMA";""
8777;186398.0;104254.0;3111.0;20000.0;0.0;0.0257;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"2020-03-11 00:00:00.000";"2020-03-09 00:00:00.000";"";"";"2019-12-19 09:19:05.954";"COMPRAS MAT PRIMA";""
8778;186145.0;104092.0;45184.0;200.0;200.0;0.75;1.0;"2020-01-13 00:00:00.000";522019.0;5.0;0.0;"EMBARQUE PREVISTO PARA 09/01";"2020-01-13 00:00:00.000";"2020-01-13 00:00:00.000";"";"";"2019-12-16 10:03:46.876";"COMPRAS MAT PRIMA";""
8779;186403.0;104259.0;50077.0;140.0;0.0;2.8605;1.0;"2020-01-20 00:00:00.000";62020.0;1.0;0.0;"";"2020-02-11 00:00:00.000";"2020-01-20 00:00:00.000";"";"";"2020-02-05 09:35:50.550";"COMPRAS MAT PRIMA";""
8780;187033.0;104693.0;50057.0;1.0;1.0;573.75;1.0;"2020-01-07 00:00:00.000";"";26.0;0.0;"";"";"2020-01-07 00:00:00.000";"";"";"";"MAT AUXILIAR";"PATRICIA/ EWERTON"
8781;186438.0;104286.0;5746.0;9000.0;9000.0;0.2123;1.0;"2020-01-07 00:00:00.000";12020.0;5.0;0.0;"";"2020-01-07 00:00:00.000";"2020-01-07 00:00:00.000";"";"";"2020-01-06 14:36:37.782";"COMPRAS MAT PRIMA";""
8782;186249.0;103993.0;44739.0;45.0;0.0;61.3761;1.0;"2020-03-09 00:00:00.000";102020.0;1.0;0.0;"";"2020-03-11 00:00:00.000";"2020-03-09 00:00:00.000";"";"";"2019-12-19 09:19:05.761";"COMPRAS MAT PRIMA";""
8783;186250.0;103765.0;36760.0;1000.0;0.0;1.3375;1.0;"2020-03-09 00:00:00.000";"";1.0;0.0;"";"2020-03-12 00:00:00.000";"2020-03-09 00:00:00.000";"";"";"2019-12-19 09:19:05.678";"COMPRAS MAT PRIMA";""
8784;186442.0;104290.0;5753.0;2000.0;2000.0;0.2123;1.0;"2020-01-10 00:00:00.000";12020.0;5.0;0.0;"";"2020-01-13 00:00:00.000";"2020-01-10 00:00:00.000";"";"";"2019-12-18 12:36:51.921";"COMPRAS MAT PRIMA";""
8785;186453.0;104296.0;39009.0;50.0;50.0;1.3009;1.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8786;186452.0;104296.0;39009.0;20.0;20.0;1.3009;1.0;"2020-02-03 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-02-03 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8787;186456.0;104299.0;85820.0;2400.0;0.0;0.4076;1.0;"2020-01-20 00:00:00.000";42020.0;5.0;2400.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8788;186460.0;104302.0;55966.0;1600.0;0.0;3.5947;1.0;"2020-03-02 00:00:00.000";102020.0;1.0;0.0;"";"2020-03-10 00:00:00.000";"2020-03-02 00:00:00.000";"";"";"2019-12-19 06:48:58.311";"COMPRAS MAT PRIMA";""
8789;187691.0;102962.0;85820.0;2400.0;2400.0;0.4076;1.0;"2020-01-09 00:00:00.000";"";5.0;0.0;"";"";"2020-01-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8790;187067.0;104717.0;36525.0;65.0;65.0;0.2339;1.0;"2020-01-30 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-01-30 00:00:00.000";"";"";"2020-01-17 10:05:53.828";"COMPRAS MAT PRIMA";""
8791;187066.0;104717.0;36525.0;15.0;0.0;0.2339;1.0;"2020-01-30 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-01-30 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8792;187065.0;104717.0;36525.0;55.0;55.0;0.2339;1.0;"2020-01-30 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-01-30 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8793;187078.0;104726.0;50077.0;40.0;0.0;2.8605;1.0;"2020-02-24 00:00:00.000";92020.0;1.0;0.0;"";"";"2020-02-24 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8794;187114.0;104749.0;5741.0;2000.0;2000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8795;187113.0;104749.0;5741.0;2000.0;2000.0;0.2123;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8796;187115.0;104750.0;5745.0;2000.0;2000.0;0.2123;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8797;187117.0;104751.0;5746.0;3000.0;3000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8798;187116.0;104751.0;5746.0;3000.0;3000.0;0.2123;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8799;187120.0;104753.0;5749.0;7000.0;7000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8800;187119.0;104753.0;5749.0;4000.0;4000.0;0.2123;1.0;"2020-01-14 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-14 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8801;187122.0;104754.0;5750.0;2000.0;2000.0;0.2123;1.0;"2020-01-28 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8802;187121.0;104754.0;5750.0;2000.0;2000.0;0.2123;1.0;"2020-01-14 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-14 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8803;187123.0;104755.0;5751.0;5000.0;5000.0;0.2123;1.0;"2020-01-21 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8804;187124.0;104756.0;5752.0;3000.0;3000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8805;187126.0;104757.0;5753.0;3000.0;3000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8806;187125.0;104757.0;5753.0;2000.0;2000.0;0.2123;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8807;187135.0;104764.0;39009.0;50.0;0.0;1.3009;1.0;"2020-02-17 00:00:00.000";82020.0;1.0;0.0;"";"";"2020-02-17 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8808;187138.0;104767.0;85820.0;2400.0;0.0;0.4076;1.0;"2020-02-10 00:00:00.000";72020.0;5.0;0.0;"";"";"2020-02-10 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8809;186667.0;104452.0;44709.0;10.0;0.0;14.3724;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8810;186670.0;104455.0;64868.0;5.0;0.0;10.8483;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8811;186671.0;104456.0;69456.0;30.0;0.0;13.24038;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8812;186672.0;104457.0;69449.0;35.0;0.0;5.3142;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8813;186673.0;104458.0;72218.0;350.0;0.0;10.075;1.0;"2020-02-24 00:00:00.000";112020.0;1.0;0.0;"";"2020-03-06 00:00:00.000";"2020-03-09 00:00:00.000";"";"";"2020-02-04 11:18:15.548";"COMPRAS MAT PRIMA";""
8814;186674.0;104459.0;64863.0;40.0;0.0;9.50448;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8815;186677.0;104461.0;36773.0;20.0;0.0;9.3124;1.0;"2020-03-10 00:00:00.000";92020.0;1.0;0.0;"";"";"2020-03-10 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8816;186676.0;104461.0;36773.0;30.0;0.0;9.3124;1.0;"2020-03-02 00:00:00.000";102020.0;1.0;0.0;"";"";"2020-03-02 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8817;187161.0;104789.0;908.0;20000.0;20000.0;0.0579;1.0;"2020-01-20 00:00:00.000";52020.0;1.0;0.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8818;187162.0;104790.0;907.0;40000.0;40000.0;0.0579;1.0;"2020-01-09 00:00:00.000";52020.0;1.0;0.0;"";"2020-01-16 00:00:00.000";"2020-01-09 00:00:00.000";"";"";"2020-01-10 12:21:12.712";"COMPRAS MAT PRIMA";""
8819;186694.0;104476.0;45070.0;5.0;0.0;29.54799;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8820;186697.0;104479.0;45071.0;10.0;0.0;26.1392;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8821;186700.0;104482.0;44779.0;10.0;0.0;53.84389;1.0;"2020-03-09 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8822;186713.0;104495.0;81182.0;7.0;7.0;7.1;1.0;"2020-01-06 00:00:00.000";22020.0;14.0;0.0;"";"";"2020-01-06 00:00:00.000";"";"";"";"MATERIAL PRODUTIVO";""
8823;186735.0;104513.0;2647.0;5000.0;5000.0;0.0108;2.0;"2020-01-13 00:00:00.000";12020.0;1.0;0.0;"";"2020-01-16 00:00:00.000";"2020-01-13 00:00:00.000";"";"";"2020-01-10 08:32:24.661";"COMPRAS MAT PRIMA";""
8824;186745.0;104522.0;1062.0;3000.0;3000.0;0.511;1.0;"2020-01-06 00:00:00.000";22020.0;1.0;0.0;"";"2020-04-02 00:00:00.000";"2020-01-06 00:00:00.000";"";"";"2020-02-05 16:04:09.423";"COMPRAS MAT PRIMA";""
8825;187196.0;104811.0;800.0;100.0;100.0;0.353;1.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8826;187216.0;104825.0;12454.0;1300.0;1300.0;0.017;1.0;"2020-01-20 00:00:00.000";42020.0;1.0;0.0;"";"2020-01-20 00:00:00.000";"2020-01-20 00:00:00.000";"";"";"2020-01-17 08:53:44.017";"COMPRAS MAT PRIMA";""
8827;186818.0;104578.0;36821.0;90.0;0.0;0.5161;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8828;186820.0;104580.0;36812.0;245.0;0.0;0.16164;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8829;186822.0;104582.0;56858.0;5.0;0.0;0.474;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8830;186823.0;104583.0;69452.0;45.0;0.0;0.4239;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8831;186824.0;104584.0;36814.0;60.0;0.0;0.40621;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8832;186825.0;104585.0;36816.0;50.0;0.0;0.28119;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8833;186826.0;104586.0;36817.0;40.0;0.0;0.5493;1.0;"2020-02-10 00:00:00.000";72020.0;1.0;0.0;"";"2020-02-13 00:00:00.000";"2020-02-10 00:00:00.000";"";"";"2020-02-05 10:06:55.440";"COMPRAS MAT PRIMA";""
8834;186827.0;104587.0;44145.0;190.0;0.0;0.6388;1.0;"2020-03-09 00:00:00.000";112020.0;1.0;0.0;"";"";"2020-03-09 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8835;188359.0;105635.0;1718.0;100.0;100.0;0.383;1.0;"2020-01-27 00:00:00.000";32020.0;1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8836;187309.0;104895.0;9983.0;1200.0;1200.0;0.396;1.0;"2020-01-20 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8837;187314.0;104900.0;7324.0;800.0;800.0;0.4186;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8838;187315.0;104901.0;37156.0;1000.0;1000.0;0.5599;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8839;187318.0;104903.0;37055.0;12500.0;12500.0;0.5599;1.0;"2020-01-14 00:00:00.000";32020.0;5.0;0.0;"";"";"2020-01-14 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8840;187317.0;104903.0;37055.0;10000.0;10000.0;0.5599;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8841;187320.0;104905.0;7754.0;1000.0;1000.0;0.5599;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8842;187325.0;104908.0;7755.0;1000.0;1000.0;0.5599;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8843;187328.0;104911.0;37147.0;100.0;100.0;4.0985;1.0;"2020-01-28 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8844;187336.0;104919.0;36982.0;400.0;400.0;1.4861;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8845;187343.0;104923.0;36985.0;400.0;400.0;2.2189;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8846;188368.0;105643.0;37259.0;100.0;100.0;2.81;1.0;"2020-01-27 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8847;187373.0;104947.0;44740.0;15.0;0.0;68.7633;1.0;"2020-03-02 00:00:00.000";102020.0;1.0;0.0;"";"";"2020-03-02 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8848;188379.0;105648.0;37823.0;800.0;800.0;2.7064;1.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"PEDIDO AJUSTADO AO MOQ DE 800PÇS";"2020-01-30 00:00:00.000";"2020-01-27 00:00:00.000";"";"";"2020-01-22 14:01:05.717";"COMPRAS MAT PRIMA";""
8849;188378.0;105648.0;37823.0;150.0;0.0;2.7064;1.0;"2020-02-03 00:00:00.000";62020.0;1.0;150.0;"";"";"2020-02-03 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8850;187379.0;104952.0;69456.0;95.0;0.0;13.24038;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8851;187380.0;104953.0;72233.0;5.0;0.0;8.97912;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8852;187383.0;104955.0;69449.0;30.0;0.0;5.3142;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8853;187388.0;104959.0;16699.0;440.0;0.0;7.1942;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8854;187391.0;104961.0;36773.0;20.0;0.0;9.3124;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8855;187404.0;104970.0;45070.0;25.0;0.0;29.54799;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8856;187414.0;104979.0;44779.0;25.0;0.0;53.84389;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8857;187466.0;105018.0;2647.0;10000.0;10000.0;0.0108;2.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8858;187465.0;105018.0;2647.0;5000.0;5000.0;0.0108;2.0;"2020-02-03 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-02-03 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8859;187474.0;105024.0;1062.0;3000.0;3000.0;0.511;1.0;"2020-01-20 00:00:00.000";52020.0;1.0;0.0;"";"2020-01-27 00:00:00.000";"2020-01-20 00:00:00.000";"";"";"2020-01-22 16:43:27.470";"COMPRAS MAT PRIMA";""
8860;187478.0;105028.0;19498.0;8000.0;8000.0;0.0336;2.0;"2020-02-03 00:00:00.000";62020.0;1.0;0.0;"";"";"2020-02-03 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8861;187529.0;105062.0;45180.0;100.0;100.0;0.42;1.0;"2020-01-27 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8862;187533.0;105066.0;45185.0;100.0;100.0;1.29;1.0;"2020-01-23 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-23 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8863;187534.0;105067.0;45946.0;100.0;100.0;0.23;1.0;"2020-01-27 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8864;187536.0;105069.0;45190.0;200.0;200.0;0.3001;1.0;"2020-01-23 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-23 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8865;187566.0;105093.0;36821.0;5.0;0.0;0.5161;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8866;187568.0;105095.0;36812.0;345.0;0.0;0.16164;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8867;187569.0;105096.0;69452.0;15.0;0.0;0.4239;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8868;187570.0;105097.0;36814.0;5.0;0.0;0.40621;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8869;187571.0;105098.0;36816.0;70.0;0.0;0.28119;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8870;187572.0;105099.0;49487.0;35.0;0.0;0.57573;1.0;"2020-02-14 00:00:00.000";152020.0;1.0;0.0;"";"2020-02-14 00:00:00.000";"2020-02-14 00:00:00.000";"";"";"2020-02-07 12:16:07.652";"COMPRAS MAT PRIMA";""
8871;187577.0;105102.0;44145.0;40.0;0.0;0.6388;1.0;"2020-03-30 00:00:00.000";142020.0;1.0;0.0;"";"2020-04-03 00:00:00.000";"2020-03-30 00:00:00.000";"";"";"2020-02-05 09:43:05.066";"COMPRAS MAT PRIMA";""
8872;187576.0;105102.0;44145.0;610.0;0.0;0.6388;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"2020-04-09 00:00:00.000";"2020-04-06 00:00:00.000";"";"";"2020-02-05 09:42:34.997";"COMPRAS MAT PRIMA";""
8873;187639.0;104903.0;37055.0;10000.0;10000.0;0.5599;1.0;"2020-01-20 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8874;187647.0;104753.0;5749.0;3000.0;3000.0;0.2123;1.0;"2020-01-28 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8875;187650.0;104755.0;5751.0;2000.0;2000.0;0.2123;1.0;"2020-01-14 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-14 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8876;187649.0;104755.0;5751.0;3000.0;3000.0;0.2123;1.0;"2020-01-28 00:00:00.000";"";5.0;0.0;"";"";"2020-01-28 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8877;187651.0;104751.0;5746.0;3000.0;3000.0;0.2123;1.0;"2020-01-14 00:00:00.000";52020.0;5.0;0.0;"";"";"2020-01-14 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8878;187652.0;104754.0;5750.0;2000.0;2000.0;0.2123;1.0;"2020-01-21 00:00:00.000";42020.0;5.0;0.0;"";"";"2020-01-21 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8879;187664.0;105024.0;1062.0;4000.0;4000.0;0.511;1.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"";"2020-04-02 00:00:00.000";"2020-01-27 00:00:00.000";"";"";"2020-02-05 16:04:36.053";"COMPRAS MAT PRIMA";""
8880;187667.0;104790.0;907.0;40000.0;40000.0;0.0579;1.0;"2020-01-13 00:00:00.000";"";1.0;0.0;"";"2020-01-16 00:00:00.000";"2020-01-13 00:00:00.000";"";"";"2020-01-10 12:21:12.721";"COMPRAS MAT PRIMA";""
8881;187666.0;104790.0;907.0;20000.0;20000.0;0.0579;1.0;"2020-01-20 00:00:00.000";"";1.0;0.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8882;187665.0;104790.0;907.0;20000.0;20000.0;0.0579;1.0;"2020-01-27 00:00:00.000";"";1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8883;187668.0;104789.0;908.0;40000.0;40000.0;0.0579;1.0;"2020-01-27 00:00:00.000";52020.0;1.0;0.0;"";"";"2020-01-27 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8884;187732.0;105177.0;72469.0;10.0;10.0;17.9123;1.0;"2020-01-13 00:00:00.000";22020.0;1.0;0.0;"";"";"2020-01-13 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8885;188422.0;105661.0;47404.0;100.0;100.0;1.05;1.0;"2020-01-23 00:00:00.000";42020.0;5.0;0.0;"FAT 20/01";"2020-01-23 00:00:00.000";"2020-01-23 00:00:00.000";"";"";"2020-01-17 15:42:12.883";"COMPRAS MAT PRIMA";""
8886;187739.0;105183.0;907.0;15000.0;15000.0;0.118;1.0;"2020-01-13 00:00:00.000";"";1.0;0.0;"";"";"2020-01-13 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8887;187740.0;105184.0;19496.0;4000.0;4000.0;0.1202;1.0;"2020-01-17 00:00:00.000";"";1.0;0.0;"";"";"2020-01-17 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8888;187770.0;105199.0;45169.0;12.0;12.0;4.99;1.0;"2020-01-20 00:00:00.000";42020.0;14.0;0.0;"";"";"2020-01-20 00:00:00.000";"";"";"";"MATERIAL PRODUTIVO";""
8889;187774.0;105203.0;17233.0;50000.0;0.0;0.1917;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8890;187775.0;105204.0;36760.0;1000.0;0.0;1.3375;1.0;"2020-04-06 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-06 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8891;187785.0;105212.0;36786.0;4000.0;0.0;0.39065;1.0;"2020-04-13 00:00:00.000";152020.0;1.0;0.0;"";"";"2020-04-13 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
8892;187786.0;105213.0;36790.0;2000.0;0.0;2.14722;1.0;"2020-03-16 00:00:00.000";122020.0;1.0;0.0;"";"";"2020-03-16 00:00:00.000";"";"";"";"COMPRAS MAT PRIMA";""
